	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
4710	fairly	0	0	0	0	0	0	1	0	0	1
4713	faith	0	1	0	0	1	0	1	0	0	1
4714	faithful	0	0	0	0	0	0	1	0	0	1
4715	faithless	0	0	0	0	0	1	0	1	0	0
4716	fake	0	0	0	0	0	1	0	0	0	0
4717	fall	0	0	0	0	0	1	0	1	0	0
4718	fallacious	1	0	0	0	0	1	0	0	0	0
4719	fallacy	0	0	0	0	0	1	0	0	0	0
4720	fallible	0	0	0	0	0	1	0	0	0	0
4721	falling	0	0	0	0	0	1	0	1	0	0
4722	fallow	0	0	0	0	0	1	0	0	0	0
4723	falsehood	1	0	0	0	0	1	0	0	0	1
4724	falsely	0	0	0	0	0	1	0	0	0	0
4725	falsification	1	0	0	0	0	1	0	0	0	0
4727	falsify	0	0	1	0	0	1	0	0	0	0
4728	falsity	0	0	1	0	0	1	0	0	0	0
4729	falter	0	0	0	1	0	1	0	0	0	0
4730	fame	0	0	0	0	0	0	1	0	0	0
4732	familiar	0	0	0	0	0	0	1	0	0	1
4733	familiarity	0	1	0	0	1	0	1	0	0	1
4735	famine	0	0	0	0	0	1	0	1	0	0
4736	famous	0	0	0	0	0	0	1	0	0	0
4737	famously	0	0	0	0	0	0	1	0	0	0
4739	fanatic	0	0	0	0	0	1	0	0	0	0
4740	fanaticism	0	0	0	1	0	0	0	0	0	0
4742	fancy	0	1	0	0	1	0	1	0	0	0
4744	fanfare	0	1	0	0	1	0	1	0	1	0
4745	fang	0	0	0	1	0	0	0	0	0	0
4746	fangs	0	0	0	1	0	0	0	0	0	0
4750	farce	0	0	0	0	0	1	0	0	0	0
4751	farcical	0	0	1	0	0	1	0	0	0	0
4754	farm	0	1	0	0	0	0	0	0	0	0
4761	fascinating	0	0	0	0	0	0	1	0	0	0
4762	fascination	0	0	0	0	0	0	1	0	0	0
4764	fashionable	0	0	0	0	0	0	1	0	0	0
4768	fasting	0	0	0	0	0	1	0	1	0	0
4769	fat	0	0	1	0	0	1	0	1	0	0
4770	fatal	1	0	0	1	0	1	0	1	0	0
4771	fatality	0	0	0	1	0	1	0	1	0	0
4772	fate	0	1	0	0	0	1	0	0	0	0
4774	father	0	0	0	0	0	0	0	0	0	1
4776	fatigue	0	0	0	0	0	1	0	0	0	0
4777	fatigued	0	0	0	0	0	1	0	1	0	0
4778	fatty	0	0	1	0	0	1	0	1	0	0
4779	fault	0	0	0	0	0	1	0	1	0	0
4780	faultless	0	0	0	0	0	0	1	0	0	1
4781	faulty	0	0	0	0	0	1	0	0	0	0
4784	favorable	0	1	0	0	1	0	1	0	1	1
4785	favorite	0	0	0	0	1	0	1	0	0	1
4786	favoritism	0	0	0	0	0	0	1	0	0	0
4787	fawn	0	0	0	0	0	1	0	0	0	0
4788	fear	1	0	0	1	0	1	0	0	0	0
4789	fearful	0	0	0	1	0	1	0	1	0	0
4790	fearfully	0	0	0	1	0	1	0	1	1	0
4791	fearing	0	0	0	1	0	1	0	0	0	0
4792	fearless	0	0	0	1	0	0	1	0	0	0
4795	feat	0	1	0	0	1	0	1	0	1	0
4797	feature	0	0	0	0	0	0	1	0	0	0
4799	febrile	0	0	0	0	0	1	0	0	0	0
4800	fecal	0	0	1	0	0	1	0	0	0	0
4801	feces	0	0	1	0	0	1	0	0	0	0
4805	fee	1	0	0	0	0	1	0	0	0	0
4806	feeble	0	0	0	0	0	1	0	1	0	0
4810	feeling	1	1	1	1	1	1	1	1	1	1
4812	feigned	0	0	0	0	0	1	0	0	0	0
4813	felicity	0	0	0	0	1	0	1	0	0	0
4815	fell	0	0	0	0	0	1	0	1	0	0
4816	fellow	0	0	0	0	0	0	1	0	0	1
4817	fellowship	0	0	0	0	0	0	1	0	0	0
4818	felon	0	0	0	1	0	1	0	0	0	0
4819	felony	0	0	0	0	0	1	0	0	0	0
4825	fenced	1	0	0	0	0	0	0	0	0	0
4827	fender	0	0	0	0	0	0	0	0	0	1
4829	ferment	0	1	0	0	0	1	0	0	0	0
4830	fermentation	0	1	0	0	0	0	0	0	0	0
4832	ferocious	1	0	1	1	0	1	0	0	0	0
4833	ferocity	1	0	0	0	0	1	0	0	0	0
4835	fertile	0	0	0	0	0	0	1	0	0	0
4838	fervor	1	0	0	0	1	0	1	0	0	0
4839	festival	0	1	0	0	1	0	1	0	1	0
4840	festive	0	0	0	0	1	0	1	0	0	0
4842	fete	0	1	0	0	1	0	1	0	1	0
4844	feud	1	0	0	0	0	1	0	0	0	0
4845	feudal	0	0	0	0	0	1	0	0	0	0
4846	feudalism	1	0	0	0	0	1	0	1	0	0
4847	fever	0	0	0	1	0	0	0	0	0	0
4848	feverish	0	0	0	0	0	1	0	0	0	0
4850	fiasco	0	0	0	0	0	1	0	0	0	0
4852	fib	1	0	0	0	0	1	0	0	0	0
4855	fickle	0	0	0	0	0	1	0	0	0	0
4857	fictitious	0	0	0	0	0	1	0	0	0	0
4860	fidelity	0	0	0	0	1	0	1	0	0	1
4863	fiend	1	0	1	1	0	1	0	0	0	0
4864	fierce	1	0	1	1	0	1	0	0	0	0
4865	fiesta	0	1	0	0	1	0	1	0	1	1
4866	fight	1	0	0	1	0	1	0	0	0	0
4868	fighting	1	0	0	0	0	1	0	0	0	0
4876	filibuster	0	0	0	0	0	1	0	0	0	0
4880	fill	0	0	0	0	0	0	0	0	0	1
4887	filth	0	0	1	0	0	1	0	0	0	0
4888	filthy	0	0	1	0	0	1	0	0	0	0
4893	finally	0	1	1	0	1	0	1	0	1	1
4900	finery	0	0	0	0	0	0	1	0	0	0
4901	finesse	0	0	0	0	0	0	1	0	0	0
4907	fire	0	0	0	1	0	0	0	0	0	0
4908	firearms	1	0	0	1	0	1	0	0	0	0
4909	fireball	0	0	0	0	0	0	1	0	0	0
4911	fireman	0	0	0	0	0	0	0	0	0	1
4913	fireproof	0	0	0	0	0	0	1	0	0	0
4921	firmness	0	0	0	0	0	0	1	0	0	1
4922	firstborn	0	1	0	0	1	0	1	0	0	1
4935	fits	1	0	0	0	0	1	0	0	0	0
4937	fitting	0	1	0	0	1	0	1	0	0	1
4941	fixed	0	0	0	0	0	0	0	0	0	1
4942	fixture	0	0	0	0	0	0	1	0	0	0
4945	flabby	0	0	1	0	0	1	0	0	0	0
4946	flaccid	0	0	0	0	0	1	0	1	0	0
4947	flagging	0	0	0	0	0	1	0	0	0	0
4948	flagrant	1	0	1	0	0	1	0	0	0	0
4949	flagship	0	0	0	0	0	0	0	0	0	1
4950	flake	0	0	0	0	0	1	0	0	0	0
4954	flange	0	0	0	0	0	0	0	0	0	1
4959	flap	0	0	0	0	0	1	0	0	0	0
4972	flattering	0	0	0	0	1	0	1	0	0	0
4974	flatulence	0	0	1	0	0	1	0	0	0	0
4975	flaunt	0	0	0	0	0	1	0	0	0	0
4977	flaw	0	0	0	0	0	1	0	1	0	0
4978	flea	0	0	1	0	0	1	0	0	0	0
4979	fled	0	0	0	1	0	0	0	0	0	0
4980	flee	0	0	0	1	0	1	0	0	0	0
4981	fleece	1	0	1	0	0	1	0	1	0	0
4982	fleet	0	0	0	0	0	0	1	0	0	0
4984	flesh	0	0	1	0	0	0	0	0	0	0
4985	fleshy	0	0	0	0	0	1	0	0	0	0
4987	flexibility	0	0	0	0	0	0	1	0	0	0
4994	flinch	0	1	1	1	0	1	0	1	1	0
4998	flirt	0	1	0	0	1	1	1	0	1	1
5002	flog	1	0	1	1	0	1	0	1	0	0
5003	flood	0	0	0	1	0	0	0	0	0	0
5005	flop	0	0	1	0	0	1	0	1	0	0
5007	floral	0	0	0	0	0	0	1	0	0	0
5010	flounder	0	0	0	1	0	1	0	1	0	0
5012	flow	0	0	0	0	0	0	1	0	0	0
5014	flowery	0	0	0	0	0	0	1	0	0	0
5015	flu	0	0	0	1	0	1	0	0	0	0
5018	fluctuation	1	0	0	1	0	1	0	0	0	0
5025	fluke	0	0	0	0	0	0	0	0	1	0
5029	flush	0	0	0	0	0	0	1	0	0	0
5037	flying	0	0	0	1	0	0	1	0	0	0
5045	focus	0	0	0	0	0	0	1	0	0	0
5047	foe	1	0	0	1	0	1	0	0	0	0
5051	foiled	0	0	0	0	0	1	0	0	0	0
5061	follower	0	0	0	0	0	0	0	0	0	1
5062	folly	0	0	0	0	0	1	0	0	0	0
5064	fondness	0	0	0	0	1	0	1	0	0	0
5066	food	0	0	0	0	1	0	1	0	0	1
5067	fool	0	0	1	0	0	1	0	0	0	0
5069	foolish	0	0	0	0	0	1	0	0	0	0
5070	foolishness	0	0	0	0	0	1	0	0	0	0
5072	football	0	1	0	0	1	0	1	0	0	0
5074	footing	0	0	0	0	0	0	0	0	0	1
5078	forage	0	0	0	0	0	1	0	0	0	0
5079	foray	1	0	0	0	0	1	0	0	0	0
5080	forbearance	0	0	0	0	0	0	1	0	0	0
5081	forbid	0	0	0	0	0	1	0	1	0	0
5082	forbidding	1	0	0	1	0	1	0	0	0	0
5083	force	1	0	0	1	0	1	0	0	0	0
5084	forced	0	0	0	1	0	1	0	0	0	0
5086	forcibly	1	0	0	1	0	1	0	0	0	0
5088	fore	0	0	0	0	0	0	1	0	0	0
5089	forearm	1	1	0	0	0	0	0	0	0	0
5090	foreboding	0	1	0	1	0	1	0	0	0	0
5091	forecast	0	1	0	0	0	0	0	0	0	1
5093	foreclose	0	0	0	1	0	1	0	1	0	0
5094	forefathers	0	0	0	0	1	0	1	0	0	1
5096	forego	0	0	0	0	0	1	0	0	0	0
5097	foregoing	0	0	0	0	0	0	1	0	0	0
5101	foreign	0	0	0	0	0	1	0	0	0	0
5102	foreigner	0	0	0	1	0	1	0	0	0	0
5103	foreman	0	0	0	0	0	0	1	0	0	0
5105	forerunner	0	0	0	0	0	0	1	0	0	0
5106	foresee	0	1	0	0	0	0	1	0	1	1
5107	foreseen	0	1	0	0	0	0	1	0	0	0
5108	foresight	0	1	0	0	0	0	1	0	0	1
5111	forewarned	0	1	0	1	0	1	0	0	0	0
5113	forfeit	1	0	0	0	0	1	0	1	0	0
5114	forfeited	0	0	0	0	0	1	0	0	0	0
5115	forfeiture	0	0	0	1	0	1	0	1	0	0
5116	forge	0	0	0	0	0	0	1	0	0	0
5117	forgery	0	0	0	0	0	1	0	0	0	0
5118	forget	0	0	0	0	0	1	0	0	0	0
5121	forgive	0	0	0	0	0	0	1	0	0	0
5122	forgiven	0	0	0	0	0	0	1	0	0	0
5123	forgiving	0	0	0	0	0	0	1	0	0	1
5124	forgotten	0	0	0	1	0	1	0	1	0	0
5128	forlorn	0	0	0	0	0	1	0	1	0	0
5131	formality	0	0	0	0	0	0	0	0	0	1
5133	formative	0	0	0	0	0	0	1	0	0	1
5135	formidable	0	0	0	1	0	0	0	0	0	0
5136	forming	0	1	0	0	0	0	0	0	0	0
5137	formless	0	0	0	0	0	1	0	0	0	0
5138	formula	0	0	0	0	0	0	1	0	0	1
5141	fornication	0	0	0	0	0	1	0	0	0	0
5142	forsake	0	0	0	0	0	1	0	1	0	0
5143	forsaken	1	0	0	0	0	1	0	1	0	0
5145	fort	0	0	0	0	0	0	0	0	0	1
5146	forte	0	0	0	0	0	0	1	0	0	0
5147	forthcoming	0	0	0	0	0	0	1	0	0	0
5150	fortify	0	0	0	0	0	0	1	0	0	0
5151	fortitude	0	0	0	0	1	0	1	0	0	1
5153	fortress	0	0	0	1	0	0	1	1	0	1
5155	fortunate	0	0	0	0	0	0	1	0	0	0
5156	fortune	0	1	0	0	1	0	1	0	1	1
5159	forward	0	0	0	0	0	0	1	0	0	0
5162	foul	1	0	1	1	0	1	0	0	0	0
5163	found	0	0	0	0	1	0	1	0	0	1
5164	foundation	0	0	0	0	0	0	1	0	0	0
5175	fracture	0	0	0	0	0	1	0	0	0	0
5176	fragile	0	0	0	1	0	1	0	1	0	0
5181	fragrant	0	0	0	0	0	0	1	0	0	0
5182	frailty	0	0	0	0	0	1	0	1	0	0
5183	framework	0	0	0	0	0	0	0	0	0	1
5185	frank	0	0	0	0	0	0	1	0	0	1
5186	frankness	0	0	0	0	0	0	1	0	0	1
5187	frantic	0	1	1	1	0	1	0	0	1	0
5188	fraternal	0	0	0	0	1	0	1	0	0	1
5190	fraud	1	0	0	0	0	1	0	0	0	0
5191	fraudulent	1	0	1	0	0	1	0	0	0	0
5192	fraught	0	0	0	1	0	1	0	1	0	0
5193	fray	0	0	0	0	0	1	0	0	0	0
5194	frayed	0	0	0	0	0	1	0	1	0	0
5196	freakish	0	0	1	1	0	1	0	0	1	0
5197	freedom	0	0	0	0	1	0	1	0	0	1
5200	freely	0	0	0	0	1	0	1	0	0	1
5204	freezing	0	0	0	0	0	1	0	0	0	0
5206	frenetic	1	0	0	1	0	1	0	0	1	0
5207	frenzied	1	0	0	1	0	1	0	0	0	0
5208	frenzy	0	0	0	0	0	1	0	0	0	0
5214	fret	0	0	0	1	0	1	0	0	0	0
5215	friction	1	0	0	0	0	0	0	0	0	0
5216	friend	0	0	0	0	1	0	1	0	0	1
5217	friendliness	0	0	0	0	1	0	1	0	0	1
5218	friendly	0	1	0	0	1	0	1	0	0	1
5219	friendship	0	0	0	0	1	0	1	0	0	1
5220	frigate	0	0	0	1	0	0	0	0	0	0
5221	fright	0	0	0	1	0	1	0	0	1	0
5222	frighten	0	0	0	1	0	1	0	1	1	0
5223	frightened	0	0	0	1	0	1	0	0	1	0
5224	frightful	1	0	0	1	0	1	0	1	0	0
5225	frigid	0	0	0	0	0	1	0	0	0	0
5228	frisky	0	1	0	0	1	0	1	0	1	0
5229	frivolous	0	0	0	0	0	1	0	0	0	0
5232	frolic	0	0	0	0	1	0	1	0	0	0
5240	frostbite	0	0	0	0	0	1	0	0	0	0
5243	froth	0	0	0	0	0	1	0	0	0	0
5245	frown	0	0	0	0	0	1	0	1	0	0
5246	frowning	1	0	1	0	0	1	0	1	0	0
5248	frugal	0	0	0	0	0	0	1	0	0	0
5250	fruitful	0	0	0	0	0	0	1	0	0	0
5252	fruitless	0	0	0	0	0	1	0	1	0	0
5253	frustrate	1	0	1	0	0	1	0	1	0	0
5254	frustrated	1	0	0	0	0	1	0	0	0	0
5255	frustration	1	0	0	0	0	1	0	0	0	0
5257	fudge	0	0	0	0	0	1	0	0	0	0
5259	fugitive	1	0	1	1	0	1	0	1	0	1
5261	fulfill	0	0	0	0	1	0	1	0	0	0
5262	fulfillment	0	1	0	0	1	0	1	0	0	1
5263	full	0	0	0	0	0	0	1	0	0	0
5265	fully	0	0	0	0	0	0	1	0	0	1
5266	fumble	0	0	0	0	0	1	0	0	0	0
5267	fume	0	0	0	0	0	1	0	0	0	0
5269	fuming	1	0	0	0	0	1	0	0	0	0
5270	fun	0	1	0	0	1	0	1	0	0	0
5274	fundamental	0	0	0	0	0	0	1	0	0	1
5277	funeral	0	0	0	0	0	0	0	1	0	0
5278	fungus	0	0	1	0	0	1	0	0	0	0
5279	funk	0	0	0	0	0	1	0	1	0	0
5282	furious	1	0	1	0	0	1	0	0	0	0
5283	furiously	1	0	0	0	0	0	0	0	0	0
5285	furnace	1	0	0	0	0	0	0	0	0	0
5288	furor	1	0	0	0	0	1	0	0	0	0
5289	furrow	0	0	0	0	0	0	0	1	0	0
5291	fury	1	0	0	1	0	1	0	1	0	0
5292	fuse	0	0	0	0	0	0	1	0	0	1
5293	fusion	0	0	0	0	0	0	1	0	0	0
5294	fuss	1	0	0	0	0	1	0	1	0	0
5295	fussy	0	0	1	0	0	1	0	0	0	0
5296	futile	0	0	0	0	0	1	0	1	0	0
5297	futility	0	0	0	0	0	1	0	0	0	0
5301	gaby	0	0	1	0	0	1	0	0	0	0
5302	gag	0	0	1	0	0	1	0	0	0	0
5303	gage	0	0	0	0	0	0	0	0	0	1
5305	gain	0	1	0	0	1	0	1	0	0	0
5307	gaining	0	0	0	0	0	0	1	0	0	0
5312	gall	1	0	1	0	0	1	0	0	0	0
5313	gallant	0	0	0	0	0	0	1	0	0	0
5314	gallantry	0	0	0	0	0	0	1	0	0	0
5319	gallows	1	0	0	1	0	1	0	1	0	0
5320	galore	0	0	0	0	0	0	1	0	0	0
5322	gamble	0	0	0	0	0	1	0	0	0	0
5323	gambler	0	1	0	0	0	1	0	0	1	0
5324	gambling	0	1	0	0	0	1	0	0	1	0
5330	gang	1	0	0	1	0	1	0	0	0	0
5331	gaol	0	0	0	0	0	1	0	0	0	0
5332	gap	0	0	0	0	0	1	0	0	0	0
5333	gape	0	0	0	0	0	0	0	0	1	0
5337	garbage	0	0	1	0	0	1	0	0	0	0
5339	garden	0	0	0	0	1	0	1	0	0	0
5342	garish	0	0	1	0	0	1	0	0	1	0
5346	garnet	0	0	0	0	0	0	1	0	0	0
5347	garnish	0	0	0	0	0	1	0	0	0	0
5348	garrison	0	0	0	0	0	0	1	0	0	1
5352	gash	0	0	0	1	0	1	0	0	0	0
5355	gasp	0	0	0	0	0	0	0	0	1	0
5356	gasping	0	0	0	1	0	1	0	0	0	0
5359	gate	0	0	0	0	0	0	0	0	0	1
5360	gateway	0	0	0	0	0	0	0	0	0	1
5364	gauche	0	0	0	0	0	1	0	0	0	0
5366	gauging	0	0	0	0	0	0	0	0	0	1
5367	gaunt	0	0	0	0	0	1	0	0	0	0
5371	gawk	0	0	0	0	0	0	0	0	1	0
5375	gazette	0	0	0	0	0	0	1	0	0	1
5377	gear	0	0	0	0	0	0	1	0	0	0
5379	gelatin	0	0	1	0	0	0	0	0	0	0
5382	gem	0	0	0	0	1	0	1	0	0	0
5386	general	0	0	0	0	0	0	1	0	0	1
5395	generosity	0	1	0	0	1	0	1	0	1	1
5396	generous	0	0	0	0	1	0	1	0	0	1
5400	genial	0	0	0	0	1	0	1	0	0	0
5402	genius	0	0	0	0	0	0	1	0	0	0
5404	gent	1	0	1	1	0	1	0	0	0	0
5405	genteel	0	0	0	0	0	0	1	0	0	0
5406	gentleman	0	0	0	0	0	0	1	0	0	1
5407	gentleness	0	0	0	0	0	0	1	0	0	0
5408	gentry	0	0	0	0	0	0	1	0	0	1
5409	genuine	0	0	0	0	0	0	1	0	0	1
5414	geranium	0	0	0	0	0	0	1	0	0	0
5415	geriatric	0	0	0	0	0	1	0	1	0	0
5416	germ	0	1	1	0	0	0	0	0	0	0
5420	germination	0	1	0	0	0	0	0	0	0	0
5423	ghastly	0	0	1	1	0	1	0	0	0	0
5424	ghetto	0	0	1	1	0	1	0	1	0	0
5425	ghost	0	0	0	1	0	0	0	0	0	0
5426	ghostly	0	0	0	1	0	1	0	0	0	0
5427	giant	0	0	0	1	0	0	0	0	0	0
5428	gibberish	1	0	0	0	0	1	0	0	0	0
5429	gift	0	1	0	0	1	0	1	0	1	0
5430	gifted	0	0	0	0	0	0	1	0	0	0
5432	gigantic	0	0	0	0	0	0	1	0	0	0
5433	giggle	0	0	0	0	1	0	1	0	0	0
5443	girder	0	0	0	0	0	0	1	0	0	1
5447	giving	0	0	0	0	0	0	1	0	0	0
5449	glacial	0	0	0	0	0	1	0	0	0	0
5451	glad	0	1	0	0	1	0	1	0	0	0
5453	gladiator	0	0	0	1	0	0	0	0	0	0
5454	gladness	0	0	0	0	1	0	1	0	0	0
5456	glare	1	0	0	1	0	1	0	0	0	0
5457	glaring	1	0	0	0	0	1	0	0	0	0
5464	glee	0	0	0	0	1	0	1	0	0	0
5466	glib	0	0	0	0	0	1	0	0	0	0
5467	glide	0	1	0	0	1	0	1	0	0	0
5468	glimmer	0	1	0	0	1	0	1	0	1	0
5471	glitter	0	0	1	0	1	0	0	0	0	0
5472	glittering	0	0	0	0	0	0	1	0	0	0
5475	gloom	0	0	0	0	0	1	0	1	0	0
5476	gloomy	0	0	0	0	0	1	0	1	0	0
5477	glorification	0	0	0	0	1	0	1	0	0	0
5478	glorify	0	1	0	0	1	0	1	0	1	1
5479	glory	0	1	0	0	1	0	1	0	0	1
5480	gloss	0	0	0	0	0	0	1	0	0	0
5484	glow	0	1	0	0	1	0	1	0	0	1
5485	glowing	0	0	0	0	0	0	1	0	0	0
5488	glum	0	0	0	0	0	1	0	1	0	0
5489	glut	0	0	1	0	0	1	0	0	0	0
5491	gluttony	0	0	1	0	0	1	0	0	0	0
5494	gnome	1	0	1	1	0	1	0	0	0	0
5497	gob	0	0	1	0	0	0	0	0	0	0
5500	goblin	0	0	1	1	0	1	0	0	0	0
5501	god	0	1	0	1	1	0	1	0	0	1
5504	godless	1	0	0	0	0	1	0	0	0	0
5505	godly	0	0	0	0	1	0	1	0	0	1
5506	godsend	0	0	0	0	1	0	1	0	1	0
5509	gold	0	0	0	0	0	0	1	0	0	0
5514	gonorrhea	1	0	1	1	0	1	0	1	0	0
5515	goo	0	0	1	0	0	1	0	0	0	0
5516	good	0	1	0	0	1	0	1	0	1	1
5518	goodly	0	0	0	0	0	0	1	0	0	0
5519	goodness	0	1	0	0	1	0	1	0	1	1
5520	goods	0	0	0	0	0	0	1	0	0	0
5521	goodwill	0	0	0	0	0	0	1	0	0	0
5526	gore	1	0	1	1	0	1	0	1	0	0
5527	gorge	0	0	1	0	0	1	0	0	0	0
5528	gorgeous	0	0	0	0	1	0	1	0	0	0
5529	gorilla	0	0	0	0	0	1	0	0	0	0
5530	gory	1	0	1	1	0	1	0	1	0	0
5531	gospel	0	0	0	0	0	0	1	0	0	1
5532	gossip	0	0	0	0	0	1	0	0	0	0
5533	gouge	0	0	0	0	0	1	0	0	0	0
5535	gout	0	0	0	0	0	1	0	0	0	0
5536	govern	0	0	0	0	0	0	1	0	0	1
5537	governess	0	0	0	0	0	0	0	0	0	1
5539	government	0	0	0	1	0	1	0	0	0	0
5540	governor	0	0	0	0	0	0	0	0	0	1
5542	grab	1	0	0	0	0	1	0	0	0	0
5543	grace	0	0	0	0	0	0	1	0	0	0
5544	graceful	0	0	0	0	0	0	1	0	0	0
5545	gracious	0	0	0	0	0	0	1	0	0	0
5546	graciously	0	0	0	0	0	0	1	0	0	0
5551	gradual	0	1	0	0	0	0	0	0	0	0
5553	graduation	0	1	0	1	1	0	1	0	1	1
5556	grammar	0	0	0	0	0	0	0	0	0	1
5558	grandchildren	0	1	0	0	1	0	1	0	0	1
5559	grandeur	0	0	0	0	0	0	1	0	0	0
5560	grandfather	0	0	0	0	0	0	0	0	0	1
5562	grandmother	0	0	0	0	0	0	1	0	0	0
5565	grant	0	1	0	0	1	0	1	0	0	1
5566	granted	0	0	0	0	0	0	1	0	0	0
5575	grasping	0	1	0	0	0	1	0	0	0	0
5579	grate	0	0	0	0	0	1	0	0	0	0
5580	grated	1	0	0	0	0	1	0	0	0	0
5581	grateful	0	0	0	0	0	0	1	0	0	0
5582	gratify	0	0	0	0	1	0	1	0	1	0
5583	grating	1	0	1	0	0	1	0	0	0	0
5585	gratitude	0	0	0	0	1	0	1	0	0	0
5586	gratuitous	0	0	1	0	0	0	0	0	0	0
5588	grave	0	0	0	1	0	1	0	1	0	0
5591	gravitate	0	1	0	0	0	0	0	0	0	0
5595	gray	0	0	1	0	0	0	0	1	0	0
5598	greasy	0	0	1	0	0	0	0	0	0	0
5599	greater	0	0	0	0	0	0	1	0	0	0
5602	greatness	0	0	0	0	1	0	1	0	1	1
5603	greed	1	0	1	0	0	1	0	0	0	0
5604	greedy	0	0	1	0	0	1	0	0	0	0
5605	green	0	0	0	0	1	0	1	0	0	1
5610	greeting	0	0	0	0	0	0	1	0	1	0
5611	gregarious	0	0	0	0	0	0	1	0	0	0
5612	grenade	0	0	0	1	0	1	0	0	0	0
5616	grief	0	0	0	0	0	1	0	1	0	0
5617	grievance	1	0	1	0	0	1	0	1	0	0
5618	grieve	0	0	0	1	0	1	0	1	0	0
5619	grievous	1	0	0	1	0	1	0	1	0	0
5623	grim	1	1	1	1	0	1	0	1	0	0
5624	grime	0	0	1	0	0	1	0	0	0	0
5625	grimy	0	0	1	0	0	1	0	0	0	0
5626	grin	0	1	0	0	1	0	1	0	1	1
5629	grinding	0	0	0	0	0	1	0	0	0	0
5631	grisly	0	0	1	1	0	1	0	0	0	0
5632	grist	0	0	0	0	0	0	1	0	0	0
5633	grit	0	0	0	0	0	0	1	0	0	1
5635	grizzly	0	0	0	1	0	1	0	0	0	0
5636	groan	0	0	1	0	0	1	0	1	0	0
5644	grope	1	0	1	1	0	1	0	0	0	0
5645	gross	0	0	1	0	0	1	0	0	0	0
5646	grotesque	0	0	1	0	0	1	0	0	0	0
5648	ground	0	0	0	0	0	0	0	0	0	1
5649	grounded	0	0	0	1	0	1	0	1	0	0
5650	groundless	0	0	0	0	0	1	0	0	0	0
5652	groundwork	0	0	0	0	0	0	1	0	0	0
5658	grow	0	1	0	0	1	0	1	0	0	1
5659	growl	1	0	0	1	0	1	0	0	0	0
5660	growling	1	0	1	1	0	1	0	0	0	0
5661	growth	0	0	0	0	0	0	1	0	0	0
5663	grudge	1	0	0	0	0	1	0	0	0	0
5664	grudgingly	0	0	0	0	0	1	0	0	0	0
5665	gruesome	0	0	1	0	0	1	0	0	0	0
5666	gruff	1	0	1	0	0	1	0	0	0	0
5667	grumble	1	0	1	0	0	1	0	0	0	0
5668	grumpy	1	0	1	0	0	1	0	1	0	0
5670	guarantee	0	0	0	0	0	0	1	0	0	1
5672	guard	0	0	0	1	0	0	1	0	0	1
5673	guarded	0	0	0	0	0	0	0	0	0	1
5674	guardian	0	0	0	0	0	0	1	0	0	1
5675	guardianship	0	0	0	0	0	0	1	0	0	1
5677	gubernatorial	0	0	0	0	0	0	1	0	0	1
5678	guerilla	0	0	0	1	0	1	0	0	0	0
5679	guess	0	0	0	0	0	0	0	0	1	0
5682	guidance	0	0	0	0	0	0	1	0	0	1
5683	guide	0	0	0	0	0	0	1	0	0	1
5684	guidebook	0	0	0	0	0	0	1	0	0	1
5686	guile	0	0	0	0	0	1	0	0	0	0
5687	guillotine	1	1	1	1	0	1	0	1	0	0
5688	guilt	0	0	1	0	0	1	0	1	0	0
5689	guilty	1	0	0	0	0	1	0	1	0	0
5691	guise	0	0	0	0	0	1	0	0	0	0
5695	gull	0	0	0	0	0	1	0	0	0	0
5696	gullible	0	0	0	0	0	1	0	1	0	1
5698	gulp	0	0	0	1	0	0	0	0	1	0
5701	gun	1	0	0	1	0	1	0	0	0	0
5703	gunpowder	0	0	0	1	0	0	0	0	0	0
5704	guru	0	0	0	0	0	0	1	0	0	1
5705	gush	0	0	1	0	1	1	0	0	0	0
5706	gusset	0	0	0	0	0	0	0	0	0	1
5709	gut	0	0	1	0	0	0	0	0	0	0
5710	guts	0	0	0	0	0	0	1	0	0	0
5711	gutter	0	0	1	0	0	0	0	0	0	0
5713	guzzling	0	0	0	0	0	1	0	0	0	0
5715	gymnast	0	0	0	0	0	0	1	0	0	0
5719	gypsy	0	0	0	0	0	1	0	0	0	0
5722	habitat	0	0	0	0	0	0	1	0	0	0
5724	habitual	0	1	0	0	0	0	0	0	0	0
5727	hag	0	0	1	1	0	1	0	0	0	0
5728	haggard	0	0	0	0	0	1	0	1	0	0
5730	hail	0	0	0	0	0	1	1	0	0	1
5732	hairy	0	0	1	0	0	1	0	0	0	0
5733	hale	0	0	0	0	0	0	1	0	0	0
5735	halfway	0	0	0	0	0	1	0	0	0	0
5738	hallucination	0	0	0	1	0	1	0	0	0	0
5741	halter	1	0	0	1	0	1	0	1	0	0
5742	halting	0	0	0	1	0	1	0	1	0	0
5750	hamper	0	0	0	0	0	1	0	0	0	0
5751	hamstring	1	0	0	0	0	1	0	1	0	0
5753	handbook	0	0	0	0	0	0	0	0	0	1
5755	handicap	0	0	0	0	0	1	0	1	0	0
5762	handy	0	0	0	0	0	0	1	0	0	0
5765	hanging	1	0	1	1	0	1	0	1	0	0
5766	hangman	0	0	0	1	0	1	0	0	0	0
5769	hankering	0	1	0	0	0	0	0	0	0	0
5770	hap	0	1	0	0	0	0	0	0	1	0
5772	happen	0	1	0	0	0	0	0	0	0	0
